,Ligand,PDB_Crystal,Run,Binding_Energy
0,NKL,NKL_7ots,63,71.2
0,NKL,NKL_7ots,73,71.43
0,NKL,NKL_7ots,67,72.13
0,NKL,NKL_7ots,12,72.55
0,NKL,NKL_7ots,72,72.93
0,NKL,NKL_7ots,37,78.19
0,NKL,NKL_7ots,85,78.65
0,NKL,NKL_7ots,74,89.99
0,NKL,NKL_7ots,38,57.1
0,NKL,NKL_7ots,82,58.5
0,NKL,NKL_7ots,84,58.75
0,NKL,NKL_7ots,17,60.34
0,NKL,NKL_7ots,93,61.56
0,NKL,NKL_7ots,7,65.5
0,NKL,NKL_7ots,40,65.75
0,NKL,NKL_7ots,28,67.78
0,NKL,NKL_7ots,58,71.08
0,NKL,NKL_7ots,87,71.31
0,NKL,NKL_7ots,75,71.73
0,NKL,NKL_7ots,77,72.16
0,NKL,NKL_7ots,94,72.39
0,NKL,NKL_7ots,76,72.81
0,NKL,NKL_7ots,70,74.13
0,NKL,NKL_7ots,10,74.21
0,NKL,NKL_7ots,98,74.32
0,NKL,NKL_7ots,1,75.18
0,NKL,NKL_7ots,4,75.58
0,NKL,NKL_7ots,31,75.99
0,NKL,NKL_7ots,26,76.53
0,NKL,NKL_7ots,11,76.71
0,NKL,NKL_7ots,78,76.92
0,NKL,NKL_7ots,95,77.15
0,NKL,NKL_7ots,42,77.87
0,NKL,NKL_7ots,19,78.06
0,NKL,NKL_7ots,51,78.47
0,NKL,NKL_7ots,89,79.08
0,NKL,NKL_7ots,6,79.24
0,NKL,NKL_7ots,69,79.45
0,NKL,NKL_7ots,32,80.33
0,NKL,NKL_7ots,8,80.57
0,NKL,NKL_7ots,36,81.21
0,NKL,NKL_7ots,55,81.58
0,NKL,NKL_7ots,3,82.21
0,NKL,NKL_7ots,60,82.33
0,NKL,NKL_7ots,64,83.45
0,NKL,NKL_7ots,33,83.65
0,NKL,NKL_7ots,22,84.17
0,NKL,NKL_7ots,41,85.06
0,NKL,NKL_7ots,50,85.16
0,NKL,NKL_7ots,90,85.24
0,NKL,NKL_7ots,53,86.04
0,NKL,NKL_7ots,71,86.57
0,NKL,NKL_7ots,35,86.6
0,NKL,NKL_7ots,57,86.83
0,NKL,NKL_7ots,29,87.0
0,NKL,NKL_2IE4,12,-5.21
0,NKL,NKL_2IE4,75,-5.21
0,NKL,NKL_2IE4,94,-5.2
0,NKL,NKL_2IE4,31,-5.2
0,NKL,NKL_2IE4,88,-5.2
0,NKL,NKL_2IE4,17,-5.19
0,NKL,NKL_2IE4,39,-5.19
0,NKL,NKL_2IE4,27,-5.19
0,NKL,NKL_2IE4,43,-5.18
0,NKL,NKL_2IE4,73,-5.18
0,NKL,NKL_2IE4,78,-5.18
0,NKL,NKL_2IE4,86,-5.18
0,NKL,NKL_2IE4,37,-5.18
0,NKL,NKL_2IE4,62,-5.18
0,NKL,NKL_2IE4,35,-5.18
0,NKL,NKL_2IE4,85,-5.17
0,NKL,NKL_2IE4,100,-5.17
0,NKL,NKL_2IE4,49,-5.17
0,NKL,NKL_2IE4,99,-5.17
0,NKL,NKL_2IE4,1,-5.16
0,NKL,NKL_2IE4,42,-5.16
0,NKL,NKL_2IE4,76,-5.16
0,NKL,NKL_2IE4,74,-5.15
0,NKL,NKL_2IE4,13,-5.15
0,NKL,NKL_2IE4,59,-5.15
0,NKL,NKL_2IE4,63,-5.13
0,NKL,NKL_2IE4,47,-5.13
0,NKL,NKL_2IE4,32,-5.13
0,NKL,NKL_2IE4,38,-5.12
0,NKL,NKL_2IE4,4,-5.12
0,NKL,NKL_2IE4,53,-5.12
0,NKL,NKL_2IE4,57,-5.11
0,NKL,NKL_2IE4,89,-5.11
0,NKL,NKL_2IE4,19,-5.11
0,NKL,NKL_2IE4,58,-5.11
0,NKL,NKL_2IE4,41,-5.1
0,NKL,NKL_2IE4,14,-5.1
0,NKL,NKL_2IE4,28,-5.09
0,NKL,NKL_2IE4,96,-5.09
0,NKL,NKL_2IE4,64,-5.09
0,NKL,NKL_2IE4,54,-5.08
0,NKL,NKL_2IE4,91,-5.07
0,NKL,NKL_2IE4,51,-5.07
0,NKL,NKL_2IE4,82,-5.07
0,NKL,NKL_2IE4,25,-5.06
0,NKL,NKL_2IE4,79,-5.06
0,NKL,NKL_2IE4,22,-5.06
0,NKL,NKL_2IE4,68,-5.06
0,NKL,NKL_2IE4,69,-5.06
0,NKL,NKL_2IE4,7,-5.06
0,NKL,NKL_2IE4,81,-5.05
0,NKL,NKL_2IE4,50,-5.05
0,NKL,NKL_2IE4,83,-5.05
0,NKL,NKL_2IE4,61,-5.05
0,NKL,NKL_2IE4,55,-5.05
0,NKL,NKL_2IE4,18,-5.04
0,NKL,NKL_2IE4,20,-5.04
0,NKL,NKL_2IE4,10,-5.03
0,NKL,NKL_2IE4,9,-5.03
0,NKL,NKL_2IE4,70,-5.01
0,NKL,NKL_2IE4,56,-5.01
0,NKL,NKL_2IE4,66,-5.0
0,NKL,NKL_2IE4,84,-5.0
0,NKL,NKL_2IE4,11,-4.98
0,NKL,NKL_2IE4,29,-4.97
0,NKL,NKL_2IE4,33,-4.97
0,NKL,NKL_2IE4,87,-4.97
0,NKL,NKL_2IE4,24,-4.97
0,NKL,NKL_2IE4,2,-4.96
0,NKL,NKL_2IE4,98,-4.95
0,NKL,NKL_2IE4,65,-4.95
0,NKL,NKL_2IE4,90,-4.94
0,NKL,NKL_2IE4,48,-4.93
0,NKL,NKL_2IE4,34,-4.92
0,NKL,NKL_2IE4,60,-4.91
0,NKL,NKL_2IE4,21,-4.9
0,NKL,NKL_2IE4,30,-4.9
0,NKL,NKL_2IE4,97,-4.9
0,NKL,NKL_2IE4,46,-4.89
0,NKL,NKL_2IE4,45,-4.89
0,NKL,NKL_2IE4,71,-4.89
0,NKL,NKL_2IE4,3,-4.88
0,NKL,NKL_2IE4,6,-4.87
0,NKL,NKL_2IE4,67,-4.84
0,NKL,NKL_2IE4,44,-4.84
0,NKL,NKL_2IE4,77,-4.84
0,NKL,NKL_2IE4,80,-4.83
0,NKL,NKL_2IE4,95,-4.83
0,NKL,NKL_2IE4,52,-4.8
0,NKL,NKL_2IE4,26,-4.8
0,NKL,NKL_2IE4,15,-4.78
0,NKL,NKL_2IE4,40,-4.76
0,NKL,NKL_2IE4,16,-4.76
0,NKL,NKL_2IE4,93,-4.75
0,NKL,NKL_2IE4,5,-4.73
0,NKL,NKL_2IE4,72,-4.46
0,NKL,NKL_2IE4,23,-4.42
0,NKL,NKL_2IE4,92,-4.8
0,NKL,NKL_2IE4,36,-4.79
0,NKL,NKL_2IE4,8,-4.23
0,NKL,NKL_5KRE,5,-5.14
0,NKL,NKL_5KRE,74,-4.57
0,NKL,NKL_5KRE,25,-3.97
0,NKL,NKL_5KRE,58,16800000.0
0,NKL,NKL_5KRE,12,-3.96
0,NKL,NKL_5KRE,81,-3.54
0,NKL,NKL_5KRE,75,-3.46
0,NKL,NKL_5KRE,40,-3.42
0,NKL,NKL_5KRE,93,-3.41
0,NKL,NKL_5KRE,88,-3.39
0,NKL,NKL_5KRE,30,-3.37
0,NKL,NKL_5KRE,44,-3.37
0,NKL,NKL_5KRE,16,-3.37
0,NKL,NKL_5KRE,49,-3.34
0,NKL,NKL_5KRE,78,-3.28
0,NKL,NKL_5KRE,63,-3.25
0,NKL,NKL_5KRE,94,-3.2
0,NKL,NKL_5KRE,33,-3.19
0,NKL,NKL_5KRE,66,-3.16
0,NKL,NKL_5KRE,82,-3.16
0,NKL,NKL_5KRE,57,-3.08
0,NKL,NKL_5KRE,72,-3.04
0,NKL,NKL_5KRE,68,-3.03
0,NKL,NKL_5KRE,56,-3.02
0,NKL,NKL_5KRE,14,-2.99
0,NKL,NKL_5KRE,34,-2.97
0,NKL,NKL_5KRE,39,-2.97
0,NKL,NKL_5KRE,1,-2.96
0,NKL,NKL_5KRE,41,-2.95
0,NKL,NKL_5KRE,86,-2.88
0,NKL,NKL_5KRE,32,-2.85
0,NKL,NKL_5KRE,43,-2.84
0,NKL,NKL_5KRE,70,-2.78
0,NKL,NKL_5KRE,20,-2.64
0,NKL,NKL_5KRE,52,-2.64
0,NKL,NKL_5KRE,36,-2.51
0,NKL,NKL_5KRE,2,-2.41
0,NKL,NKL_5KRE,61,-2.26
0,NKL,NKL_5KRE,59,-2.24
0,NKL,NKL_5KRE,29,-2.23
0,NKL,NKL_5KRE,22,-2.21
0,NKL,NKL_5KRE,97,-2.2
0,NKL,NKL_5KRE,69,-2.13
0,NKL,NKL_5KRE,31,-2.05
0,NKL,NKL_5KRE,90,-2.0
0,NKL,NKL_5KRE,35,-1.9
0,NKL,NKL_5KRE,77,-1.48
0,NKL,NKL_5KRE,8,-1.35
0,NKL,NKL_5KRE,9,-1.02
0,NKL,NKL_5KRE,13,-0.75
0,NKL,NKL_5KRE,55,-0.3
0,NKL,NKL_5KRE,19,16800000.0
0,NKL,NKL_5KRE,73,-3.22
0,NKL,NKL_5KRE,45,-3.09
0,NKL,NKL_5KRE,3,-2.97
0,NKL,NKL_5KRE,48,-2.94
0,NKL,NKL_5KRE,79,-2.81
0,NKL,NKL_5KRE,26,-2.7
0,NKL,NKL_5KRE,76,-2.7
0,NKL,NKL_5KRE,50,-2.66
0,NKL,NKL_5KRE,91,-2.59
0,NKL,NKL_5KRE,37,-2.57
0,NKL,NKL_5KRE,64,-2.54
0,NKL,NKL_5KRE,46,-2.41
0,NKL,NKL_5KRE,21,-1.8
0,NKL,NKL_5KRE,65,-1.73
0,NKL,NKL_5KRE,96,-1.66
0,NKL,NKL_5KRE,89,-1.45
0,NKL,NKL_5KRE,84,-1.4
0,NKL,NKL_5KRE,7,16800000.0
0,NKL,NKL_5KRE,99,-2.93
0,NKL,NKL_5KRE,6,-2.91
0,NKL,NKL_5KRE,87,-2.89
0,NKL,NKL_5KRE,53,-2.71
0,NKL,NKL_5KRE,17,-2.59
0,NKL,NKL_5KRE,51,-2.54
0,NKL,NKL_5KRE,10,-2.26
0,NKL,NKL_5KRE,100,-2.22
0,NKL,NKL_5KRE,24,-2.2
0,NKL,NKL_5KRE,23,-2.2
0,NKL,NKL_5KRE,18,-2.12
0,NKL,NKL_5KRE,15,-2.12
0,NKL,NKL_5KRE,38,-2.07
0,NKL,NKL_5KRE,92,-2.07
0,NKL,NKL_5KRE,67,-1.95
0,NKL,NKL_5KRE,27,-1.82
0,NKL,NKL_5KRE,54,-1.8
0,NKL,NKL_5KRE,42,-1.4
0,NKL,NKL_5KRE,71,-1.24
0,NKL,NKL_5KRE,95,-1.24
0,NKL,NKL_5KRE,11,-0.82
0,NKL,NKL_5KRE,83,-1.69
0,NKL,NKL_5KRE,98,-1.55
0,NKL,NKL_5KRE,85,-0.99
0,NKL,NKL_5KRE,4,-0.57
0,NKL,NKL_5KRE,28,1.18
0,NKL,NKL_5KRE,60,-1.15
0,NKL,NKL_5KRE,47,-0.71
0,NKL,NKL_5KRE,80,-0.63
0,NKL,NKL_5KRE,62,16800000.0
0,NKL,NKL_4LAC,80,87.94
0,NKL,NKL_4LAC,52,88.91
0,NKL,NKL_4LAC,94,103.45
0,NKL,NKL_4LAC,78,147.97
0,NKL,NKL_4LAC,57,149.83
0,NKL,NKL_4LAC,19,152.46
0,NKL,NKL_4LAC,83,153.42
0,NKL,NKL_4LAC,67,154.08
0,NKL,NKL_4LAC,28,154.29
0,NKL,NKL_4LAC,33,154.43
0,NKL,NKL_4LAC,9,154.64
0,NKL,NKL_4LAC,42,155.29
0,NKL,NKL_4LAC,62,156.35
0,NKL,NKL_4LAC,30,162.68
0,NKL,NKL_4LAC,35,157.32
0,NKL,NKL_4LAC,58,157.55
0,NKL,NKL_4LAC,1,157.9
0,NKL,NKL_4LAC,81,157.9
0,NKL,NKL_4LAC,66,157.91
0,NKL,NKL_4LAC,72,157.95
0,NKL,NKL_4LAC,91,157.96
0,NKL,NKL_4LAC,63,158.15
0,NKL,NKL_4LAC,48,158.3
0,NKL,NKL_4LAC,6,158.39
0,NKL,NKL_4LAC,2,158.4
0,NKL,NKL_4LAC,44,158.43
0,NKL,NKL_4LAC,36,158.48
0,NKL,NKL_4LAC,59,158.58
0,NKL,NKL_4LAC,47,158.58
0,NKL,NKL_4LAC,87,158.65
0,NKL,NKL_4LAC,50,158.69
0,NKL,NKL_4LAC,4,158.72
0,NKL,NKL_4LAC,14,158.73
0,NKL,NKL_4LAC,79,158.74
0,NKL,NKL_4LAC,25,158.76
0,NKL,NKL_4LAC,86,158.83
0,NKL,NKL_4LAC,49,158.88
0,NKL,NKL_4LAC,90,158.93
0,NKL,NKL_4LAC,15,158.96
0,NKL,NKL_4LAC,54,159.0
0,NKL,NKL_4LAC,73,159.02
0,NKL,NKL_4LAC,60,159.15
0,NKL,NKL_4LAC,13,159.16
0,NKL,NKL_4LAC,41,159.16
0,NKL,NKL_4LAC,93,159.19
0,NKL,NKL_4LAC,7,159.19
0,NKL,NKL_4LAC,82,159.43
0,NKL,NKL_4LAC,40,159.48
0,NKL,NKL_4LAC,68,159.5
0,NKL,NKL_4LAC,37,159.52
0,NKL,NKL_4LAC,5,159.52
0,NKL,NKL_4LAC,10,159.55
0,NKL,NKL_4LAC,20,159.65
0,NKL,NKL_4LAC,77,159.71
0,NKL,NKL_4LAC,89,159.74
0,NKL,NKL_4LAC,31,159.79
0,NKL,NKL_4LAC,39,159.93
0,NKL,NKL_4LAC,29,159.96
0,NKL,NKL_4LAC,64,160.02
0,NKL,NKL_4LAC,70,160.06
0,NKL,NKL_4LAC,32,160.07
0,NKL,NKL_4LAC,34,160.07
0,NKL,NKL_4LAC,95,160.08
0,NKL,NKL_4LAC,85,160.1
0,NKL,NKL_4LAC,45,160.15
0,NKL,NKL_4LAC,16,160.29
0,NKL,NKL_4LAC,84,160.32
0,NKL,NKL_4LAC,51,160.42
0,NKL,NKL_4LAC,8,160.42
0,NKL,NKL_4LAC,26,160.44
0,NKL,NKL_4LAC,12,160.46
0,NKL,NKL_4LAC,24,160.48
0,NKL,NKL_4LAC,74,160.49
0,NKL,NKL_4LAC,3,160.54
0,NKL,NKL_4LAC,56,160.62
0,NKL,NKL_4LAC,71,160.63
0,NKL,NKL_4LAC,69,160.69
0,NKL,NKL_4LAC,96,160.8
0,NKL,NKL_4LAC,75,160.85
0,NKL,NKL_4LAC,11,160.87
0,NKL,NKL_4LAC,61,160.88
0,NKL,NKL_4LAC,17,160.91
0,NKL,NKL_4LAC,65,160.93
0,NKL,NKL_4LAC,27,160.94
0,NKL,NKL_4LAC,46,160.94
0,NKL,NKL_4LAC,22,160.97
0,NKL,NKL_4LAC,98,161.15
0,NKL,NKL_4LAC,18,161.31
0,NKL,NKL_4LAC,55,161.35
0,NKL,NKL_4LAC,43,161.38
0,NKL,NKL_4LAC,88,161.55
0,NKL,NKL_4LAC,76,162.0
0,NKL,NKL_4LAC,100,162.09
0,NKL,NKL_4LAC,92,163.6
0,NKL,NKL_4LAC,99,164.03
0,NKL,NKL_4LAC,21,164.04
0,NKL,NKL_4LAC,38,164.18
0,NKL,NKL_4LAC,97,167.68
0,NKL,NKL_4LAC,23,160.79
0,NKL,NKL_4LAC,53,172.69
0,NKL,NKL_2x4d,9,-3.74
0,NKL,NKL_2x4d,10,-3.72
0,NKL,NKL_2x4d,62,-3.72
0,NKL,NKL_2x4d,5,-3.71
0,NKL,NKL_2x4d,19,-3.58
0,NKL,NKL_2x4d,38,-3.53
0,NKL,NKL_2x4d,53,-3.51
0,NKL,NKL_2x4d,15,-3.47
0,NKL,NKL_2x4d,46,-3.32
0,NKL,NKL_2x4d,87,-3.02
0,NKL,NKL_2x4d,12,-2.94
0,NKL,NKL_2x4d,100,-2.93
0,NKL,NKL_2x4d,41,-2.89
0,NKL,NKL_2x4d,34,-2.88
0,NKL,NKL_2x4d,40,-2.86
0,NKL,NKL_2x4d,96,-2.83
0,NKL,NKL_2x4d,18,-2.8
0,NKL,NKL_2x4d,13,-2.7
0,NKL,NKL_2x4d,83,16800000.0
0,NKL,NKL_2x4d,65,-3.7
0,NKL,NKL_2x4d,93,-3.66
0,NKL,NKL_2x4d,7,-3.65
0,NKL,NKL_2x4d,26,-3.65
0,NKL,NKL_2x4d,52,-3.63
0,NKL,NKL_2x4d,76,-3.63
0,NKL,NKL_2x4d,57,-3.63
0,NKL,NKL_2x4d,33,-3.61
0,NKL,NKL_2x4d,22,-3.61
0,NKL,NKL_2x4d,55,-3.58
0,NKL,NKL_2x4d,79,-3.58
0,NKL,NKL_2x4d,23,-3.57
0,NKL,NKL_2x4d,71,-3.55
0,NKL,NKL_2x4d,72,-3.54
0,NKL,NKL_2x4d,49,-3.54
0,NKL,NKL_2x4d,39,-3.54
0,NKL,NKL_2x4d,92,-3.54
0,NKL,NKL_2x4d,24,-3.53
0,NKL,NKL_2x4d,21,-3.53
0,NKL,NKL_2x4d,74,-3.52
0,NKL,NKL_2x4d,78,-3.52
0,NKL,NKL_2x4d,91,-3.52
0,NKL,NKL_2x4d,77,-3.51
0,NKL,NKL_2x4d,80,-3.5
0,NKL,NKL_2x4d,70,-3.49
0,NKL,NKL_2x4d,75,-3.48
0,NKL,NKL_2x4d,63,-3.48
0,NKL,NKL_2x4d,88,-3.43
0,NKL,NKL_2x4d,58,-3.4
0,NKL,NKL_2x4d,69,-3.4
0,NKL,NKL_2x4d,51,-3.39
0,NKL,NKL_2x4d,36,-3.37
0,NKL,NKL_2x4d,86,-3.35
0,NKL,NKL_2x4d,30,-3.31
0,NKL,NKL_2x4d,84,-3.3
0,NKL,NKL_2x4d,48,-3.3
0,NKL,NKL_2x4d,29,-3.28
0,NKL,NKL_2x4d,67,-3.27
0,NKL,NKL_2x4d,89,-3.26
0,NKL,NKL_2x4d,16,-3.23
0,NKL,NKL_2x4d,28,-3.21
0,NKL,NKL_2x4d,8,-3.13
0,NKL,NKL_2x4d,31,-3.12
0,NKL,NKL_2x4d,61,-3.12
0,NKL,NKL_2x4d,94,-2.94
0,NKL,NKL_2x4d,27,-2.9
0,NKL,NKL_2x4d,90,-2.83
0,NKL,NKL_2x4d,64,-3.3
0,NKL,NKL_2x4d,97,-3.28
0,NKL,NKL_2x4d,68,-3.27
0,NKL,NKL_2x4d,32,-3.21
0,NKL,NKL_2x4d,3,-3.18
0,NKL,NKL_2x4d,66,-3.18
0,NKL,NKL_2x4d,37,-3.07
0,NKL,NKL_2x4d,81,-3.03
0,NKL,NKL_2x4d,1,-3.03
0,NKL,NKL_2x4d,59,-2.98
0,NKL,NKL_2x4d,4,-2.98
0,NKL,NKL_2x4d,47,-2.96
0,NKL,NKL_2x4d,11,-2.89
0,NKL,NKL_2x4d,60,-2.88
0,NKL,NKL_2x4d,2,-2.83
0,NKL,NKL_2x4d,54,-2.83
0,NKL,NKL_2x4d,85,-2.72
0,NKL,NKL_2x4d,44,-2.61
0,NKL,NKL_2x4d,56,-3.08
0,NKL,NKL_2x4d,95,-3.08
0,NKL,NKL_2x4d,82,-3.05
0,NKL,NKL_2x4d,17,-3.04
0,NKL,NKL_2x4d,99,-3.0
0,NKL,NKL_2x4d,73,-2.96
0,NKL,NKL_2x4d,98,-2.92
0,NKL,NKL_2x4d,20,-2.9
0,NKL,NKL_2x4d,50,-2.89
0,NKL,NKL_2x4d,45,-2.89
0,NKL,NKL_2x4d,25,-2.86
0,NKL,NKL_2x4d,35,-2.85
0,NKL,NKL_2x4d,43,-2.8
0,NKL,NKL_2x4d,42,-2.76
0,NKL,NKL_2x4d,6,-2.74
0,NKL,NKL_2x4d,14,-2.36
0,NKL,NKL_3pdc,4,94.57
0,NKL,NKL_3pdc,5,95.09
0,NKL,NKL_3pdc,73,95.24
0,NKL,NKL_3pdc,48,95.79
0,NKL,NKL_3pdc,41,96.03
0,NKL,NKL_3pdc,79,96.21
0,NKL,NKL_3pdc,70,96.38
0,NKL,NKL_3pdc,18,96.39
0,NKL,NKL_3pdc,52,96.41
0,NKL,NKL_3pdc,81,96.45
0,NKL,NKL_3pdc,76,96.5
0,NKL,NKL_3pdc,97,96.57
0,NKL,NKL_3pdc,3,96.73
0,NKL,NKL_3pdc,43,96.75
0,NKL,NKL_3pdc,54,96.8
0,NKL,NKL_3pdc,75,96.83
0,NKL,NKL_3pdc,65,96.86
0,NKL,NKL_3pdc,2,96.95
0,NKL,NKL_3pdc,56,97.12
0,NKL,NKL_3pdc,49,97.19
0,NKL,NKL_3pdc,66,97.23
0,NKL,NKL_3pdc,12,97.4
0,NKL,NKL_3pdc,67,97.45
0,NKL,NKL_3pdc,71,97.47
0,NKL,NKL_3pdc,23,97.52
0,NKL,NKL_3pdc,21,97.54
0,NKL,NKL_3pdc,98,97.54
0,NKL,NKL_3pdc,24,97.55
0,NKL,NKL_3pdc,17,97.75
0,NKL,NKL_3pdc,35,97.78
0,NKL,NKL_3pdc,53,97.79
0,NKL,NKL_3pdc,94,97.81
0,NKL,NKL_3pdc,36,97.84
0,NKL,NKL_3pdc,100,97.89
0,NKL,NKL_3pdc,68,97.94
0,NKL,NKL_3pdc,80,97.96
0,NKL,NKL_3pdc,74,98.1
0,NKL,NKL_3pdc,78,98.17
0,NKL,NKL_3pdc,84,98.24
0,NKL,NKL_3pdc,28,98.3
0,NKL,NKL_3pdc,82,98.35
0,NKL,NKL_3pdc,51,98.39
0,NKL,NKL_3pdc,59,98.54
0,NKL,NKL_3pdc,32,98.58
0,NKL,NKL_3pdc,96,98.6
0,NKL,NKL_3pdc,99,98.67
0,NKL,NKL_3pdc,33,99.05
0,NKL,NKL_3pdc,27,99.3
0,NKL,NKL_3pdc,47,99.31
0,NKL,NKL_3pdc,16,99.36
0,NKL,NKL_3pdc,46,99.45
0,NKL,NKL_3pdc,14,99.47
0,NKL,NKL_3pdc,45,99.48
0,NKL,NKL_3pdc,30,99.53
0,NKL,NKL_3pdc,38,99.55
0,NKL,NKL_3pdc,15,99.67
0,NKL,NKL_3pdc,29,100.05
0,NKL,NKL_3pdc,13,100.24
0,NKL,NKL_3pdc,25,100.25
0,NKL,NKL_3pdc,83,100.38
0,NKL,NKL_3pdc,8,100.77
0,NKL,NKL_3pdc,86,101.04
0,NKL,NKL_3pdc,26,101.28
0,NKL,NKL_3pdc,39,101.35
0,NKL,NKL_3pdc,9,101.35
0,NKL,NKL_3pdc,11,101.52
0,NKL,NKL_3pdc,1,101.7
0,NKL,NKL_3pdc,64,101.72
0,NKL,NKL_3pdc,55,101.91
0,NKL,NKL_3pdc,10,101.91
0,NKL,NKL_3pdc,22,102.25
0,NKL,NKL_3pdc,95,103.28
0,NKL,NKL_3pdc,89,103.29
0,NKL,NKL_3pdc,63,103.32
0,NKL,NKL_3pdc,7,103.38
0,NKL,NKL_3pdc,31,103.5
0,NKL,NKL_3pdc,34,103.71
0,NKL,NKL_3pdc,92,104.1
0,NKL,NKL_3pdc,87,104.28
0,NKL,NKL_3pdc,93,104.88
0,NKL,NKL_3pdc,37,106.33
0,NKL,NKL_3pdc,44,107.31
0,NKL,NKL_3pdc,50,107.44
0,NKL,NKL_3pdc,20,107.66
0,NKL,NKL_3pdc,72,110.15
0,NKL,NKL_3pdc,42,121.77
0,NKL,NKL_3pdc,90,100.54
0,NKL,NKL_3pdc,57,101.23
0,NKL,NKL_3pdc,40,101.6
0,NKL,NKL_3pdc,19,101.79
0,NKL,NKL_3pdc,69,103.05
0,NKL,NKL_3pdc,77,105.52
0,NKL,NKL_3pdc,88,105.6
0,NKL,NKL_3pdc,62,105.79
0,NKL,NKL_3pdc,58,107.8
0,NKL,NKL_3pdc,60,108.49
0,NKL,NKL_3pdc,91,108.71
0,NKL,NKL_3pdc,85,109.23
0,NKL,NKL_3pdc,6,109.39
0,NKL,NKL_3pdc,61,110.08
0,BZB,BZB_7l4u,28,-5.88
0,BZB,BZB_7l4u,47,-5.88
0,BZB,BZB_7l4u,17,-5.88
0,BZB,BZB_7l4u,46,-5.88
0,BZB,BZB_7l4u,100,-5.88
0,BZB,BZB_7l4u,45,-5.85
0,BZB,BZB_7l4u,9,-5.81
0,BZB,BZB_7l4u,3,-5.79
0,BZB,BZB_7l4u,35,-5.79
0,BZB,BZB_7l4u,48,-5.79
0,BZB,BZB_7l4u,41,-5.78
0,BZB,BZB_7l4u,79,-5.78
0,BZB,BZB_7l4u,40,-5.78
0,BZB,BZB_7l4u,97,-5.77
0,BZB,BZB_7l4u,62,-5.77
0,BZB,BZB_7l4u,60,-5.77
0,BZB,BZB_7l4u,86,-5.77
0,BZB,BZB_7l4u,91,-5.75
0,BZB,BZB_7l4u,61,-5.7
0,BZB,BZB_7l4u,87,-5.65
0,BZB,BZB_7l4u,51,-5.42
0,BZB,BZB_7l4u,83,-5.41
0,BZB,BZB_7l4u,43,-5.41
0,BZB,BZB_7l4u,95,-5.4
0,BZB,BZB_7l4u,78,-5.4
0,BZB,BZB_7l4u,14,-5.38
0,BZB,BZB_7l4u,84,-5.37
0,BZB,BZB_7l4u,18,-5.37
0,BZB,BZB_7l4u,23,-5.36
0,BZB,BZB_7l4u,36,-5.35
0,BZB,BZB_7l4u,93,-5.34
0,BZB,BZB_7l4u,22,-5.33
0,BZB,BZB_7l4u,57,-5.27
0,BZB,BZB_7l4u,39,-5.26
0,BZB,BZB_7l4u,72,-5.25
0,BZB,BZB_7l4u,54,-5.24
0,BZB,BZB_7l4u,10,-5.24
0,BZB,BZB_7l4u,89,-5.24
0,BZB,BZB_7l4u,65,-5.21
0,BZB,BZB_7l4u,68,-5.18
0,BZB,BZB_7l4u,13,-5.17
0,BZB,BZB_7l4u,96,-5.16
0,BZB,BZB_7l4u,75,-5.14
0,BZB,BZB_7l4u,44,-5.14
0,BZB,BZB_7l4u,21,-5.13
0,BZB,BZB_7l4u,24,-5.13
0,BZB,BZB_7l4u,67,-5.13
0,BZB,BZB_7l4u,76,-5.12
0,BZB,BZB_7l4u,37,-5.12
0,BZB,BZB_7l4u,56,-5.11
0,BZB,BZB_7l4u,34,-5.11
0,BZB,BZB_7l4u,71,-5.11
0,BZB,BZB_7l4u,49,-5.65
0,BZB,BZB_7l4u,29,-5.64
0,BZB,BZB_7l4u,8,-5.64
0,BZB,BZB_7l4u,27,-5.64
0,BZB,BZB_7l4u,6,-5.64
0,BZB,BZB_7l4u,80,-5.64
0,BZB,BZB_7l4u,7,-5.64
0,BZB,BZB_7l4u,11,-5.63
0,BZB,BZB_7l4u,69,-5.63
0,BZB,BZB_7l4u,33,-5.63
0,BZB,BZB_7l4u,50,-5.63
0,BZB,BZB_7l4u,12,-5.63
0,BZB,BZB_7l4u,73,-5.63
0,BZB,BZB_7l4u,19,-5.62
0,BZB,BZB_7l4u,94,-5.61
0,BZB,BZB_7l4u,38,-5.61
0,BZB,BZB_7l4u,77,-5.61
0,BZB,BZB_7l4u,25,-5.61
0,BZB,BZB_7l4u,58,-5.6
0,BZB,BZB_7l4u,5,-5.6
0,BZB,BZB_7l4u,66,-5.59
0,BZB,BZB_7l4u,52,-5.59
0,BZB,BZB_7l4u,81,-5.58
0,BZB,BZB_7l4u,42,-5.58
0,BZB,BZB_7l4u,55,-5.58
0,BZB,BZB_7l4u,4,-5.57
0,BZB,BZB_7l4u,85,-5.57
0,BZB,BZB_7l4u,82,-5.56
0,BZB,BZB_7l4u,31,-5.56
0,BZB,BZB_7l4u,74,-5.56
0,BZB,BZB_7l4u,59,-5.55
0,BZB,BZB_7l4u,30,-5.55
0,BZB,BZB_7l4u,92,-5.54
0,BZB,BZB_7l4u,53,-5.54
0,BZB,BZB_7l4u,1,-5.53
0,BZB,BZB_7l4u,63,-5.53
0,BZB,BZB_7l4u,16,-5.53
0,BZB,BZB_7l4u,2,-5.53
0,BZB,BZB_7l4u,15,-5.52
0,BZB,BZB_7l4u,98,-5.52
0,BZB,BZB_7l4u,70,-5.5
0,BZB,BZB_7l4u,32,-5.48
